artifact,result_status,mission_terminal,navigation_success_claimed,result_path,failure_path,failure_reason,recorded_summary,source_reports,physical_reader_path,verified_goal_arrivals,verified_home_arrivals,round_trip_checks_passed,disallowed_contact_samples
go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":251.24,""wall_s"":252.407875821,""camera_frames"":2509,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1788,\""measured_ns\"":180300000000,\""target_initial_body_xy_m\"":[3.9000000000000004,-1.3],\""observed_position_initial_body_xy_m\"":[3.8974591102265284,-1.2917490208662734],\""observed_distance_m\"":0.008633352622598412,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2507,\""measured_ns\"":252200000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.015273116584944646,0.011529483430228683],\""observed_distance_m\"":0.019136276502633134,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":188.04,""wall_s"":188.8401686,""camera_frames"":1877,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1184,\""measured_ns\"":119900000000,\""target_initial_body_xy_m\"":[3.9000000000000004,0.0],\""observed_position_initial_body_xy_m\"":[3.9073134397633242,0.011806316337477656],\""observed_distance_m\"":0.013887962652324446,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":1875,\""measured_ns\"":189000000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.01849364199329463,0.005638440100073462],\""observed_distance_m\"":0.01933408391774141,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_instantaneous_waypoint_score_seed_2026091001_full_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_interrupted_route_turn_memory_jepa_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_interrupted_route_turn_memory_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":353.66,""wall_s"":464.967885904,""camera_frames"":3535,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2180,\""measured_ns\"":219500000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[0.007998823078055026,1.2828496823257665],\""observed_distance_m\"":0.018923915212269223,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3532,\""measured_ns\"":354700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.0036940005382722126,-0.009311618285768054],\""observed_distance_m\"":0.010017578303991708,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_interrupted_route_turn_memory_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_interrupted_route_turn_memory_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_interrupted_view_replan_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_interrupted_view_replan_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":306.14,""wall_s"":401.494183551,""camera_frames"":3060,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":2043,\""measured_ns\"":205800000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.010990458333442827,1.3104795637650537],\""observed_distance_m\"":0.015185895794617071,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":3058,\""measured_ns\"":307300000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.006726875815153676,-0.016415302016610674],\""observed_distance_m\"":0.017740152156310324,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_interrupted_view_replan_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_interrupted_view_replan_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_isolated_forecast_equivalence_v1_attempt_001,PASS,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_isolated_forecast_equivalence_v1_attempt_001/result.json,,,"{""status"":""PASS""}",docs/go2_planning_cost_profile_2026-09-16.md,,,,,
go2_isolated_forecast_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_isolated_forecast_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":480.92,""wall_s"":624.974988294,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_isolated_forecast_plus20ms_jepa_noise_2mm_native_layout03_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_isolated_forecast_runtime_equivalence_v1_attempt_001,PASS,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_isolated_forecast_runtime_equivalence_v1_attempt_001/result.json,,,"{""status"":""PASS""}",docs/go2_planning_cost_profile_2026-09-16.md,,,,,
go2_jepa_latent_branch_science_v1_attempt_001,complete,,,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_jepa_latent_branch_science_v1_attempt_001/result.json,,,"{""status"":""complete"",""wall_s"":3.6648154731374234}",docs/go2_jepa_latent_branch_science_2026-09-17.md,,,,,
go2_jepa_target_modalities_v1_attempt_001,complete,,,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_jepa_target_modalities_v1_attempt_001/result.json,,,"{""status"":""complete"",""wall_s"":5.559785655932501}",docs/go2_jepa_target_modalities_2026-09-17.md,,,,,
go2_jit_floor_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_jit_floor_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":481.06,""wall_s"":481.89077604,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":4100,\""measured_ns\"":411500000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[0.019579593016423372,1.3026154593538672],\""observed_distance_m\"":0.019753508304109078,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_raw_depth_archive_and_full_pulse_trial_2026-09-14.md,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_jit_floor_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_jit_floor_cached_fine_goal_lzma_pulse_reactive_round_trip_native_layout04_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_jit_floor_cached_fine_goal_lzma_pulse_reactive_round_trip_native_layout04_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":481.0,""wall_s"":481.519797866,""camera_frames"":4805,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_raw_depth_archive_and_full_pulse_trial_2026-09-14.md,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_jit_floor_cached_fine_goal_lzma_pulse_reactive_round_trip_native_layout04_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_jit_floor_current_pulse_matched_comparison_layout04_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_jit_floor_current_pulse_matched_comparison_layout04_v1_attempt_001/result.json,,,{},docs/go2_raw_depth_archive_and_full_pulse_trial_2026-09-14.md,,,,,
go2_joint_camera_extended_round_trip_native_layout00_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_camera_extended_round_trip_native_layout00_v1_attempt_001/failure.json,"RuntimeError('[{\'stage\': \'registration\', \'reason\': ""ValueError(\'current measured candidate conflicts with transported floor reference\')""}]')",{},docs/go2_feature150_memory_clearance_experiment_2026-09-13.md,,,,,
go2_joint_camera_initial_panorama_native_layout00_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_camera_initial_panorama_native_layout00_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":180.92,""wall_s"":181.165847893,""camera_frames"":1806,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_feature150_memory_clearance_experiment_2026-09-13.md,,,,,
go2_joint_continuity_comparison_v1_attempt_001,JOINT_CONTINUITY_DEVELOPMENT_COMPARISON_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_continuity_comparison_v1_attempt_001/result.json,,,"{""status"":""JOINT_CONTINUITY_DEVELOPMENT_COMPARISON_COMPLETE""}",docs/go2_joint_continuity_comparison_result_2026-09-07.md,,,,,
go2_joint_floor_registered_maze_pilot_v1_attempt_001,JOINT_FLOOR_REGISTERED_MAZE_PILOT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_floor_registered_maze_pilot_v1_attempt_001/result.json,,,"{""status"":""JOINT_FLOOR_REGISTERED_MAZE_PILOT_COMPLETE"",""wall_s"":2628.965826760046}",docs/go2_joint_floor_registered_maze_pilot_result_2026-09-09.md;docs/go2_joint_floor_registered_maze_pilot_v1_2026-09-08.md;docs/go2_joint_floor_registered_terminal_provisional_diagnosis_2026-09-09.md;docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md,,,,,
go2_joint_floor_registered_maze_prefix_v1_attempt_001,JOINT_FLOOR_REGISTERED_MAZE_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_floor_registered_maze_prefix_v1_attempt_001/result.json,,,"{""status"":""JOINT_FLOOR_REGISTERED_MAZE_PREFIX_COMPLETE"",""wall_s"":932.3316360788886}",docs/go2_joint_floor_registered_maze_prefix_result_2026-09-08.md;docs/go2_joint_floor_registered_maze_prefix_v1_2026-09-08.md;docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md,,,,,
go2_joint_floor_registered_maze_readout_v1_attempt_001,JOINT_FLOOR_REGISTERED_MAZE_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_floor_registered_maze_readout_v1_attempt_001/result.json,,,"{""status"":""JOINT_FLOOR_REGISTERED_MAZE_READOUT_COMPLETE""}",docs/go2_joint_floor_registered_maze_pilot_result_2026-09-09.md;docs/go2_joint_floor_registered_maze_readout_v1_2026-09-08.md,,,,,
go2_joint_previous_frame_round_trip_native_layout00_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_previous_frame_round_trip_native_layout00_v1_attempt_001/failure.json,TimeoutError('pipeline drain deadline exceeded'),{},docs/go2_feature150_memory_clearance_experiment_2026-09-13.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_previous_frame_round_trip_native_layout00_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_joint_room_return_unpaired_readout_v1_attempt_001,UNPAIRED_JOINT_ROOM_RETURN_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_room_return_unpaired_readout_v1_attempt_001/result.json,,,"{""status"":""UNPAIRED_JOINT_ROOM_RETURN_READOUT_COMPLETE""}",docs/go2_joint_room_return_result_2026-09-07.md;docs/go2_joint_room_return_unpaired_readout_v1_2026-09-07.md,,,,,
go2_joint_room_return_v1_attempt_001,ROOM_RETURN_PULSE_COLLECTION_TERMINAL,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_room_return_v1_attempt_001/result.json,,,"{""status"":""ROOM_RETURN_PULSE_COLLECTION_TERMINAL""}",docs/go2_joint_room_return_result_2026-09-07.md;docs/go2_joint_room_return_v1_2026-09-07.md,,,,,
go2_joint_visual_surface_memory_v1_attempt_001,JOINT_VISUAL_SURFACE_MEMORY_REPLAY_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_joint_visual_surface_memory_v1_attempt_001/result.json,,,"{""status"":""JOINT_VISUAL_SURFACE_MEMORY_REPLAY_COMPLETE"",""wall_s"":17.531227609841153}",docs/go2_joint_visual_surface_memory_result_2026-09-08.md;docs/go2_joint_visual_surface_memory_v1_2026-09-08.md,,,,,
go2_later_floor_resolution_maze_pilot_v1_attempt_001,LATER_FLOOR_RESOLUTION_MAZE_PILOT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_later_floor_resolution_maze_pilot_v1_attempt_001/result.json,,,"{""status"":""LATER_FLOOR_RESOLUTION_MAZE_PILOT_COMPLETE"",""wall_s"":4510.6477477950975}",docs/go2_later_floor_resolution_maze_pilot_result_2026-09-09.md;docs/go2_later_floor_resolution_maze_pilot_v1_2026-09-09.md;docs/go2_ninth_maze_transition_diagnosis_result_2026-09-09.md;docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md,,,,,
go2_later_floor_resolution_maze_prefix_v1_attempt_001,LATER_FLOOR_RESOLUTION_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_later_floor_resolution_maze_prefix_v1_attempt_001/result.json,,,"{""status"":""LATER_FLOOR_RESOLUTION_PREFIX_COMPLETE"",""wall_s"":835.671191246016}",docs/go2_later_floor_resolution_maze_prefix_result_2026-09-09.md;docs/go2_later_floor_resolution_maze_prefix_v1_2026-09-09.md;docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md,,,,,
go2_later_floor_resolution_maze_readout_v1_attempt_001,LATER_FLOOR_RESOLUTION_MAZE_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_later_floor_resolution_maze_readout_v1_attempt_001/result.json,,,"{""status"":""LATER_FLOOR_RESOLUTION_MAZE_READOUT_COMPLETE""}",docs/go2_later_floor_resolution_maze_pilot_result_2026-09-09.md;docs/go2_later_floor_resolution_maze_readout_v1_2026-09-09.md;docs/go2_novel_maze_round_trip_pilot_status_2026-09-08.md,,,,,
go2_lazy_auxiliary_recorded_tracker_v1_attempt_001,LAZY_AUXILIARY_RECORDED_TRACKER_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_lazy_auxiliary_recorded_tracker_v1_attempt_001/result.json,,,"{""status"":""LAZY_AUXILIARY_RECORDED_TRACKER_COMPLETE"",""wall_s"":620.0807663600426}",docs/go2_full_consensus_tracker_2026-09-13.md,,,,,
go2_learned_goal_bootstrap_probe_v1_attempt_001,LEARNED_GOAL_BOOTSTRAP_PROBE_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_learned_goal_bootstrap_probe_v1_attempt_001/result.json,,,"{""status"":""LEARNED_GOAL_BOOTSTRAP_PROBE_COMPLETE"",""wall_s"":174.826778287068}",docs/go2_learned_goal_bootstrap_probe_result_2026-09-08.md;docs/go2_learned_goal_bootstrap_probe_v1_2026-09-08.md,,,,,
go2_learned_goal_bootstrap_readout_v1_attempt_001,LEARNED_GOAL_PROBE_DIAGNOSIS_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_learned_goal_bootstrap_readout_v1_attempt_001/result.json,,,"{""status"":""LEARNED_GOAL_PROBE_DIAGNOSIS_COMPLETE""}",docs/go2_learned_goal_bootstrap_probe_result_2026-09-08.md;docs/go2_learned_goal_bootstrap_readout_v1_2026-09-08.md,,,,,
go2_live_gyro_height_floor_noise_2mm_native_layout00_4800_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_live_gyro_height_floor_noise_2mm_native_layout00_4800_v1_attempt_001/failure.json,Full(),{},docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_live_gyro_height_floor_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
